dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 2.72057 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 2.67217 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 2.45154 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 2.04474 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 1.92855 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 2.58864 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 1.97222 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 1.98805 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 2.0608 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 2.23658 sec
dist[0]=93 dist[1]=3285 dist[2]=85350 dist[3]=1260714 dist[4]=10871742 dist[5]=54586161 dist[6]=159818704 dist[7]=273378686 dist[8]=273376192 dist[9]=159818436 dist[10]=54574834 dist[11]=10876069 dist[12]=1261215 dist[13]=85045 dist[14]=3397 dist[15]=77 Time: 2.27498 sec
